38KI,38TU,15KI,15TU,29KI,29TU,16KI,16TU,32KI,32TU,35KI,35TU,40KI,40TU,24KI,24TU,11KI,11TU
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.867744444099248,15.398942545659407,14.675164464107313,15.0705731767909,16.15740086621143,15.411106046164699
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.867744444099248,15.398942545659407,14.675164464107313,15.0705731767909,16.15740086621143,15.411106046164699
14.492745295856984,14.33396956134601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.947175378932254,14.470706859159197,14.05486517209007,14.22692512662626,15.08095491818738,14.699517116613796
13.22097861753929,13.534114579482496,13.218767216209137,13.65769235756229,13.353740456863733,13.12983445188149,13.771434834314075,13.133810274234605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,11.354306610788562,10.604151178379404,11.360120240903758,10.854673540734222,11.49068469623668,11.36586963150982,NA,NA,NA,NA,11.002750531167589,11.144841777995287,10.530279636792896,10.510327352087778,11.495481305891994,12.346125294616916
NA,NA,9.923025224349775,8.579187311608543,9.760926696166042,9.806282342832311,7.848868919735238,10.176348484312332,NA,NA,NA,NA,9.832869337660423,9.037843473538109,9.719584342393047,8.40257691733234,10.33475426365139,8.767010644428938
14.144839743384528,13.372975619225565,14.051131765788389,13.549976819775006,13.886074883245636,13.390268980035406,13.762398788735068,13.91359485025083,14.074262069182472,13.803369669179867,13.81152589499701,13.346473091860867,14.085103535544622,13.65055870923333,13.810187818214148,13.69932968837978,14.020535890444414,13.287730446014026
14.109309119597128,14.590495080034216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.180306540844969,14.697932907319876,14.47867357148798,14.520020646781829,14.148642836697704,14.07383609576166
14.574081932158819,15.482567878598623,14.779554006020708,14.803319082213074,14.811147114608412,15.790351270348447,14.916070853091933,15.069507105989805,14.299374409280423,15.764961913013318,14.632798117965217,15.416165181255954,14.834715489831366,15.32314533274221,15.09649749514155,15.775732030088092,14.573550374071418,14.566308710397744
NA,NA,13.275677225131549,13.797932372724162,13.535530465603347,14.66289460896931,13.559654951418377,13.9043703855105,NA,NA,NA,NA,13.716848314087466,14.847098055991518,13.751827422092473,14.45448626315954,13.112626456016109,12.853173498010136
12.899313006693271,13.845718612609778,13.021251407032283,13.72496653325677,13.173414577474327,14.20880872432375,12.438249074731099,13.668404541090924,NA,NA,NA,NA,13.161493643248344,14.072748470100315,13.298082785240865,13.779285640039383,12.75880686715575,13.164677452124485
NA,NA,12.134086958352249,13.667242358642024,12.155000362069458,12.283464261063308,12.807955538101865,12.417470101744161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.103701115579478,11.442775510068975,10.937966334144686,12.849942234913026,10.658870066599572,10.617123337708396,NA,11.302289590755425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.716205599050555,11.398001208063091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.479398891709671,11.491705981006238,11.518267545612531,11.902217604534364,11.627800707316089,11.323229691162036
NA,NA,12.5847470890802,12.668162196566833,12.772510420378378,12.75724438132433,12.918875431167319,12.702980180816201,NA,NA,NA,NA,12.81084191744431,12.807569399889891,12.810508698044073,12.773718139851802,12.420846987413917,12.781034556689274
11.76299568329979,11.880521486815583,11.75769192785878,12.27712748729148,11.582168923268135,11.668149115694082,11.775299059196307,11.87011499703733,12.018156426000948,11.6697432673638,11.781259746247512,11.817874900618486,11.65512388299465,11.931754114972364,11.65737305352119,11.470234722160395,12.23530942630939,11.98075631038814
NA,NA,12.282717006010685,13.533372342837087,12.684430413476953,12.424824301127398,12.144486382196543,12.666750171622034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.052217457289059,11.880423200982696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.857447709198368,11.68944431517067,11.85185651461479,11.505191539437753,12.269198713038845,12.62478318335484
12.309236088718551,12.515131822555192,12.494535047117159,12.901420406825105,12.6255288430027,12.714772458870213,11.433249098588304,12.303597879417739,12.291278401978868,12.646385965933462,12.042262185500366,12.66880926913479,12.192386300273927,12.538203151979841,12.294444295620924,12.622862216531534,12.20246915710597,12.622738612309025
13.040891406555641,12.460307116386822,12.772506336404875,12.497361335755619,12.887669733526687,12.855943617098498,13.025685279811162,12.464429266230583,NA,NA,NA,NA,12.857434620058267,12.609664457117933,13.191038865464947,12.619707409082867,12.551421840621096,12.674328376482318
14.200797253665298,14.176933239498178,14.119839177230416,13.777224187522476,14.120322451429223,14.212426446468983,14.804566977118489,14.09881223972088,NA,NA,NA,NA,14.096631537270246,14.16570328771833,14.357784937272124,14.458452376346912,13.929878153588712,14.124741187294152
11.34037180451083,11.212957536951553,10.875611402648746,11.21439699057815,11.096246016241734,10.523468130783288,13.470691934382986,10.479573549752276,11.281311149051927,11.245280548780158,11.396807110179981,11.183259874912714,11.157629877789324,11.18942700170962,11.061184959300226,11.551471705593908,11.450413824651546,11.249860655342559
12.059950297329431,12.62422515951233,12.303991678270492,12.484766782348899,12.31768489007505,12.378308937124,12.449739357351984,12.118034725354871,NA,NA,NA,NA,12.387679637373573,12.376447652222225,12.291458704759295,12.534262862790216,12.230128109268923,12.232549404111063
12.80859999559181,12.200485616740048,12.49272824808368,12.275823278404147,12.778471600880227,12.638645536900956,12.587686940264643,12.25390123246195,NA,NA,NA,NA,13.09417590171938,12.35280647315743,12.806455574836486,12.785601323340787,11.881237558744209,12.106980005197302
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99511691018367,13.404899304871263,12.776287886270351,13.435694316913668,13.217566201183256,13.892723667537524
12.140951084448364,12.084206970874,11.941305768641296,12.261381001079634,12.164239335187684,12.197043138033582,12.074026077762248,12.037478845262658,NA,NA,NA,NA,12.114815345384171,11.986345548401633,12.146621433242832,12.065605236760199,12.024360635369751,12.337725966808517
NA,NA,12.428193196152948,11.506677896469844,12.757656611556955,13.554560694820056,13.307431482749765,12.279536192249969,12.75521883395669,12.106126225056741,12.777292540755322,12.917399782897604,NA,NA,NA,NA,NA,NA
14.12454757186547,14.237948591435721,14.110713765599993,13.942538830256563,14.310956931735529,14.59022104590235,14.142241077712768,13.990816838696347,14.163257574483307,13.913194974115424,14.247581263592483,14.400958514411155,14.019234988263461,14.145773650830273,14.20314717119246,14.283259753206046,14.184503898703447,14.251569027707866
12.908077869575852,13.189743675425778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.932897215237842,13.129561874725594,13.08618067984306,13.216901571025433,12.940764850696073,12.987158443476869
11.216249888383972,10.445485325869166,10.783806210218714,10.675001241810147,10.6810400733971,10.88011356061045,11.22796541718255,10.737279139540444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.83292669500741,11.621631992993242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.717989670499877,11.400788125158343,12.02681415388704,11.768238893947663,11.530495819404212,11.919349401104796
14.503868535379391,13.595144485020027,14.180640513218348,13.305695457993332,14.154663706074588,14.261637770896238,14.353568039424689,14.040833573591064,14.434145907069617,13.428963522305661,14.478309761543528,13.856606849880034,14.645184809577739,13.510864214255278,15.100269576741669,13.952817328273314,13.513400118022062,13.574503014328204
NA,NA,9.097245579291272,9.472269631697095,8.84036706234118,9.122476978709336,9.219877589142769,9.084468243872472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.932361502620802,14.212630062211923,13.752381121984852,14.162846297625977,14.207764478445595,14.569858529946314,13.643619998734069,14.098504267761408,NA,NA,NA,NA,13.780944262240808,14.476427279369098,13.538398679789452,14.977543596898872,13.732828163004086,13.928832713195902
14.496455022418886,14.793040396739425,14.505299813434227,14.727074956524007,14.599893160369017,14.602507092026226,14.82328833400177,14.610422901119673,NA,NA,NA,NA,14.424731168293764,14.9033016222367,14.435264229446187,15.075559305401022,14.47668433005073,14.552945602046538
13.857013322343034,13.415939314555603,13.76013866912966,13.293353699569884,13.74463183869118,13.62992590458677,13.78844606351609,13.602361735202308,NA,NA,NA,NA,13.424684875552671,13.640077388512804,13.897165924517335,14.014120336441305,13.529330098881857,13.313479286789924
11.513794298789914,11.63530979113115,NA,NA,NA,NA,NA,NA,11.95818899985722,11.014936066899189,12.062752538841782,11.262330574243943,NA,NA,NA,NA,NA,NA
11.739179139003793,11.806814860951816,11.755207260794435,12.026022511212386,11.453590843475492,11.9020846071083,11.866756589145506,11.634320188130761,11.946629003012479,11.565976160738654,11.92535253848543,11.654030297674694,NA,NA,NA,NA,NA,NA
13.983092131511201,14.41016804377526,14.162967394685383,14.234372483936854,14.154350592526667,14.149074641771575,14.355664944926206,14.12335046801273,13.971417021068232,14.515434623160042,13.932190830586203,14.367477875758466,13.986439702298057,14.351804819670537,14.145557867782948,14.385192961780938,14.154972202939133,14.155812971387805
NA,NA,11.79363682901732,11.463381776037892,11.655510293544307,11.853504112336655,11.725047155351447,11.663089800223606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,12.579888862942738,12.691216272947152,12.818662540858803,13.925769598854053,NA,NA,NA,NA,NA,NA
10.177840835223195,11.472275667101039,10.875932512595098,10.44350745437781,10.8129558813942,10.965629794002796,NA,11.027265613440678,NA,NA,NA,NA,10.487701542340371,10.854673984872848,10.795005791585215,11.07125738235274,10.877916496369709,10.863794309451803
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.275763875125072,16.619277105538195,15.24465381258318,16.082325619833234,15.31544816556179,15.686895888071438
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.361810977752588,15.372565710770825,14.355790934014658,15.41152665073745,14.539972269748462,14.621495991414479
15.1011870974618,15.61930305149384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.831425511276102,16.06978811189575,14.915971352071605,15.77406283042988,15.147347114176256,15.422875527017315
12.060282200032395,12.641308009161852,12.146496962520185,12.287072098789952,12.447550392732413,13.265314473364612,11.936656737187743,12.021679962987836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.725604520749219,12.835690138983653,12.712540552646102,13.364188122721936,13.242261852591508,12.920121845374664
14.408588106735365,14.610973971592422,14.352321749748084,14.91095685212514,14.350464886002031,14.675059012243123,14.25005888721748,14.519824847647572,14.227762951822779,15.041680603378808,14.275456797291039,14.494223804162992,14.149737189808352,15.042065232828756,14.387208096657274,14.694109183858307,14.3700947935548,14.415471738275944
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.468827787586875,14.186167503373667,13.114843905932089,13.808024564284123,13.488067487016357,13.759447567724555
13.184914155892335,13.394630067629963,13.351182778571838,13.032167813774622,13.290915986637247,13.073239987053748,13.83767028082445,13.153455823705057,13.760099015979167,12.82222653841824,13.492892815336601,13.08387007731063,13.234401858710346,12.982983972998218,13.412531449571704,13.624820171065435,13.349398041585845,13.134497176635413
13.48588961743381,12.0657753042182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.720462207775192,12.469044322063064,12.89859179863655,13.110880520130282,12.835458390650691,12.62055752570026
14.164649968111132,12.993455620057603,14.182236783241542,12.947591641092295,14.221519980069708,13.019633824200639,13.625244792208953,13.478089743693072,13.748459684436536,13.269487366738307,13.895813569291196,13.40245055587144,13.811659739098099,12.988819164855766,13.535418023437636,12.757961413484894,14.767362107432888,13.613096316196934
NA,NA,11.814736837939343,11.432011759790875,12.1813803650893,13.032774435208747,11.725047155351447,12.33890007711685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.190859253106419,14.080165198287128,14.037337236386403,14.47745885289968,14.098464167418548,13.876212501414045,14.088403963274388,14.235196632787613,NA,NA,NA,NA,13.565747297082494,14.541287787047379,13.584861408710767,13.926052711003896,14.695671756610606,14.499452393725527
12.303717571337225,12.195922140029117,12.267777001437008,11.859371953838078,12.089850354377614,12.249234250762683,12.810395535659897,12.222290038023715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.470629380305434,11.439487343810677,10.991205637341078,10.708800678544435,11.145558854880708,10.914612876114475,10.974803410652061,10.995368714815594,NA,NA,NA,NA,10.913982126982688,10.846578911587818,11.060399372335347,11.141520890149486,10.734279176213295,11.033589695079703
10.276811739398482,9.934035893371302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.964775099977068,10.061473382454665,9.640759278225758,9.876213720320585,10.560422847336145,10.528898569995125
NA,NA,NA,NA,NA,NA,NA,NA,12.019298983597608,12.67042627154926,12.44253253987555,12.241970001953927,NA,NA,NA,NA,NA,NA
NA,NA,11.2116565246696,11.097151562933679,11.193980206472105,11.165793761818364,11.211199467818929,10.904999291960102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.16949524772215,14.675016062920758,14.221280108823139,14.199719908062939,14.81319311418397,14.548523300580563
16.03820161306615,15.084367592995173,15.712160384379443,15.185105446671686,15.552813486645535,15.463737624151007,15.773947199641048,15.679943476695316,15.901046481696612,15.285774198763756,15.902000389834273,15.156317341828052,15.675004484269397,15.663032316644916,15.57747574439788,15.462806390438198,15.478994489738039,15.510394192695603
NA,NA,13.301627229085167,12.590252178605091,13.332310455759927,13.3445944850357,13.56400494883593,13.105670268943324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,13.301627229085167,12.590252178605091,13.332310455759927,13.3445944850357,13.56400494883593,13.105670268943324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,13.301627229085167,12.590252178605091,13.332310455759927,13.3445944850357,13.56400494883593,13.105670268943324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,12.94729880602765,14.422786340820888,13.04321254139531,12.82220980789134,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,11.592609113222132,11.449466143596787,10.846092538523205,10.309642671419482,NA,NA,NA,NA,NA,NA
NA,NA,12.399487911546656,12.504913135218255,11.577112572492391,11.65811429070114,11.678459017877648,12.350410815440535,11.71524907188886,13.423816311481822,12.072352538867353,10.900913906613045,NA,NA,NA,NA,NA,NA
12.18428359582862,12.482248776968891,12.308264784067292,12.103289799346689,12.560058258495149,12.463152096321307,12.408914421990078,12.155917758172107,12.336733181290581,12.075440592216887,12.25218687828779,12.668704093799827,12.322896752087928,12.386977645575616,12.270789087226882,12.335163335551616,12.046062451695892,12.637707846254694
11.808852493331365,11.435597134022178,11.892794019507152,11.998879198108886,11.847937729864329,11.1733806808174,11.147760409676605,11.672596844086277,11.706391715706042,11.588829354151452,11.729535565218727,11.464142619630886,11.915796822217258,11.300013313647947,11.687828266903798,11.943745373873616,11.618247180190542,11.267717925227489
NA,NA,NA,NA,NA,NA,NA,NA,12.607258858180245,13.106986297136082,12.598492540293659,12.687379846252998,12.624907510832314,12.346987640828353,12.587360121338016,12.599692396643913,13.983337327168496,12.3578913159834
13.61852510005167,13.326681034474976,13.60096345030999,13.735918572084323,13.36949675861306,13.281870611888092,13.397442547918654,13.44992646276583,13.709244982374907,13.068762567478379,13.631788808925696,13.480615910274325,13.456106130795144,13.22441910654937,13.347381578827372,13.021358884514049,14.417680093684401,13.368672609209618
11.656440468075402,11.04296578251034,NA,NA,NA,NA,NA,NA,10.921033415974257,11.579506162645774,11.379972537514181,11.518300385037268,11.400557464738332,11.07726237526761,11.292193469743236,11.69270945943238,11.305884440908875,11.329611541666786
12.593471196353006,13.182016884029169,12.822821408821078,12.440646456134104,13.189164569754094,12.980868666744694,12.907058632737943,12.985904506954661,12.729820998171206,13.11198849521201,12.842224730136579,12.866941937244587,13.077441046229094,12.730615667134499,12.79237372271655,13.542779554401301,12.81100750801555,12.37224674264958
NA,NA,11.02638639960363,11.556631822332207,10.8244801151329,10.714943425263826,10.607217748794167,10.99773936909143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,12.98593880084826,12.409456252225162,12.771952540741868,12.890509789790936,13.012269360812464,12.756345631794762,13.075842237360046,13.41235464721444,12.082741070666913,12.24723312756071
12.423183229650004,12.0313590204385,12.17580457407952,12.804009915305548,11.989378085736684,12.082961789427861,11.99908471556036,12.312387670155568,12.725545615577301,11.80926283062094,11.970039235412171,12.404236818566611,12.817690081012012,11.930026294755992,13.327371456995921,12.506554143877086,11.489444366853816,11.292540406770708
13.920500456821177,13.5485062192996,13.660387277069656,13.461022333667358,14.305460492597334,13.579314516071285,13.450955018546487,13.949880390410183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.048352407793287,11.975057634725955,11.972507635393827,13.885792999262042,11.476370916447562,11.663104798486417,10.7375329900427,12.334920787925236,12.23210447269177,12.01134186779679,11.872978155871483,11.930395588678476,11.887614522825851,12.06284206474151,11.810509483202047,12.348038003785915,11.745147880273446,12.216078172729011
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.009969795653754,12.11366456996226,12.082401475595223,12.239348921567037,13.412853550530343,12.22501666200991
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.009969795653754,12.11366456996226,12.082401475595223,12.239348921567037,13.412853550530343,12.22501666200991
12.162296440758556,13.21498233311247,NA,NA,NA,NA,NA,NA,12.673818846972353,12.812736280735749,12.688052540527668,12.579949879506287,NA,NA,NA,NA,NA,NA
14.580820767034254,14.324056175567609,14.055563435212784,14.91670824754882,14.30517821329135,14.588757290530522,14.706038071211603,14.142385570010584,NA,NA,NA,NA,14.211614996740982,14.626941134867836,14.205404257337406,14.576903365979037,14.204308848656447,14.889458224223961
NA,NA,12.73283712392156,13.817482374723529,13.034380438614114,13.370944488775539,13.386835060583842,12.897470226434123,NA,NA,NA,NA,12.965834810948822,13.381160949075676,12.959624071545246,13.331123180186877,12.958528662864287,13.643678038431801
NA,NA,11.34962660809385,10.684101249740412,11.008610163377561,10.74868345415042,10.80837688036511,11.084829437232862,NA,NA,NA,NA,10.991195294850849,10.891620615371945,10.779730919582782,11.053217302703924,11.124738235879649,10.84372542457107
NA,NA,12.115236951953129,12.206062074495897,12.093390354804274,11.935864144317957,11.978316661863392,12.146120010743395,NA,NA,NA,NA,12.217144865624409,12.057755310148178,12.018579190061848,12.286230336063483,11.91324327957283,11.982037216707315
12.516283594118839,13.161799368003319,13.649807275818052,11.211001634945323,12.487360396455713,12.735944376717299,13.650574899030165,13.2995603033999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.604907438772411,12.429533138335557,12.367760815058164,12.884396002600086,12.194664107824101,12.380228070594436,12.975188876034023,12.301083859213113,NA,NA,NA,NA,12.404310259582985,12.976973941247604,12.508356473485179,12.905711574174777,12.228411566847665,12.079557915985717
12.24679457062515,12.11165937852889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.177199956511593,12.551051268841427,12.024829186767867,12.277763262364157,12.112418874804575,11.932099298172464
14.46358900446458,14.559654262925594,14.232947332804933,15.26253246754375,14.214480490100556,14.254954581827459,14.65644449479878,14.448370435095043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.895004623119366,11.282919528417558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.173940202987234,10.94540783877122,11.64231977957844,11.033880893994843,10.937391632845692,10.80083210643331
10.586678879355105,11.526196708096155,10.984304165646096,11.482329559463372,10.713357836596055,10.829571323626519,11.2907966746197,11.038267202402052,11.184109279925476,11.096166082914941,11.359882537503196,10.585593274558917,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,13.08644878801259,12.545116262694428,13.25679254186306,12.555419887454764,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,13.08644878801259,12.545116262694428,13.25679254186306,12.555419887454764,NA,NA,NA,NA,NA,NA
NA,NA,12.850954103420163,13.583889750432048,13.167248173317718,12.879971406019992,12.67751547183835,12.956667168581665,13.071978789805428,12.927346287516084,13.082702541485009,12.995469763600102,NA,NA,NA,NA,NA,NA
12.93449701825875,14.321132944942661,13.889847302080735,12.403782131497593,13.786530476012278,14.292904584687669,13.468265007514884,13.925560387811036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,12.803947139430644,11.278521675095728,12.423400390424352,12.719154373037831,12.039786554628058,12.732500188139753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.888548492581023,12.572313090381371,12.754723152949364,12.450818202567135,12.641576318202713,12.684890394290605,13.04015043929791,12.810426241579489,12.827672717666708,12.670140311598729,12.465506536228862,12.958403600430511,11.996678964151927,13.277087003311573,12.135821377406268,12.694328924676213,12.899384255852047,13.379284223489188
NA,NA,13.381737240853106,12.368932122004054,12.599910406454597,13.497054505762016,13.021655339165456,13.307580304728234,NA,NA,NA,NA,12.947374773763954,13.394388600587796,13.00445536839461,13.014924163086294,12.64072535215178,13.175001660983046
NA,NA,12.04055692577196,11.405331745697023,11.817760318357102,11.838424106283114,12.049436538205512,11.844569887587767,NA,NA,NA,NA,11.75844405958002,11.74286802177736,12.125823451797183,11.94046243803628,11.591963847830224,11.836517702881421
NA,NA,13.368687238980183,13.16801229147394,13.849290478346465,13.619214520864759,13.88116478007634,13.469710330062735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,11.854976854601546,12.064602028697092,11.910270331347355,11.962944154445477,13.38634506091234,11.663489800428351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,12.71846883974122,12.18817623295897,12.88107254101228,12.154980038428597,NA,NA,NA,NA,NA,NA
13.039568092181849,13.097366658409825,13.163062971905203,13.074338042238479,13.027856162996065,13.025290203496253,12.861330807987722,13.25892606315134,13.075271811014415,13.185979304010276,13.159695549587012,12.85292283657167,12.948618689588605,13.023468896757919,13.022918188075641,12.84196280316934,13.499738224507167,13.074097449676389
12.938410899846446,12.907116808724133,12.982452880998999,13.094417967364713,12.893676033716847,12.783930112320476,12.92856017639567,12.853545954915017,12.953945929387599,12.641532896117402,13.268669329978065,12.82690726165808,12.91561425397196,12.731698879177173,12.764859378206783,12.96135419526015,12.89031216387869,13.27274425521697
12.178029944987681,12.237326166189362,12.117869139219739,12.265824374263122,12.676383150998731,12.020746330417374,12.02001319918973,12.145232139442442,NA,NA,NA,NA,11.987969526775052,12.02621663999227,12.26147963014147,12.06670999901588,12.52885987579709,12.374832661809387
12.187659233823803,12.067694489063717,12.037867945074977,12.18582318011836,12.59638195685397,11.940745136272612,11.940012005044968,12.06523094529768,NA,NA,NA,NA,11.907968332630288,11.946215445847507,12.181478435996706,11.986708804871116,12.448858681652327,12.294831467664624
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.839714425226145,13.75854311583876,13.865690149430591,14.017902025030812,13.718926421679228,13.798395842262252
NA,NA,11.71121679290582,11.882111962660247,11.815570318039747,12.964204422739133,12.173146337141677,11.686919812323818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.970331557079852,13.015337234314583,13.032956678554937,13.061531763464915,13.019719882015172,12.928193913860648,13.00906439871108,12.905539737576563,13.104661324291925,12.81383887123263,13.076415115116074,12.976422272148252,12.635763867846102,12.829693559650458,12.623747023996737,12.958479558080667,12.509700521656377,14.399621842952973
12.390775873647122,12.290661716034965,12.572228150740743,12.826633440563514,12.316531891707642,11.945764839520615,12.215703701730975,12.167450744782778,NA,NA,NA,NA,12.204960392518027,12.111554656658535,12.059982252463458,12.065592112525307,12.667191141111639,12.935032213769308
12.8926840714034,12.41445973278566,12.655670574044073,13.220915772148697,12.637493885934195,12.456487775836077,12.264739761196843,12.686123643407317,12.62578386132244,12.669971286002788,12.823137553112744,12.49539490794016,12.486419537332255,12.540204812668112,12.441116196790135,12.080011595059535,13.64217409163328,12.731505179083877
11.943677714793912,11.782582077684678,11.758466813856582,11.60316184435407,12.407920388924932,11.520493962989097,12.075666494119169,11.813069873191914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.302690063418295,11.817695693191224,12.42990527933884,11.746239885242723,11.770258765397,12.30162246536727,12.127312929288202,11.985817945194558,12.181597341158758,11.839294817555386,11.888751085894599,12.33112826861032,12.474382434975881,11.596984082273803,12.38746658067391,11.226857165753717,12.350084627231514,12.325382378919771
NA,NA,12.010496914849252,11.06071153868509,11.553890276583395,11.671634034993797,11.32291314130585,11.76939985271327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.188567662007932,11.133542633908688,11.147135201857589,11.376470424768746,11.350858862487312,10.802952250048788,11.352946074601546,10.935968073985913,NA,NA,NA,NA,11.268676272189309,10.773825899013067,11.275971320306237,10.866826892922976,11.426094140359604,11.354936362958702
NA,NA,12.112116950885959,12.02818201616897,12.694250414267017,12.238564247502023,12.266146196967611,12.116389999702257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.02681143855873,14.164207412733335,14.085990069524529,13.489875026087818,14.06958332135566,14.069247317240832,14.85595769676298,14.002403122904374,14.195971348,14.06672894000016,13.92015516465274,14.19918224993123,14.212679823950761,13.912908344655763,14.407076922810207,14.446219684965056,13.884251000753073,13.709920776741336
NA,NA,12.57332708624303,12.693012202096277,12.414420389556447,12.072444193533393,12.439675958432069,12.435440107192186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.392519208161506,12.43694471240456,NA,NA,NA,NA,NA,NA,12.536908870608158,12.669806271507273,12.551822540169791,11.900390158846925,NA,NA,NA,NA,NA,NA
NA,NA,13.183837210556735,12.591032178789728,13.387200458555114,13.245544470353387,13.963434742035123,13.176580282082632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.65226111511424,12.101286287993084,12.261872618935632,12.890167780236771,12.395495859183475,12.010189826081875,12.465990436918267,12.236925687965995,12.39521564177048,12.487963152990535,12.315939394005682,12.307976617447974,12.458445675197593,12.371062488228441,12.552929657220362,12.057270204530948,12.635251287045856,12.185682897098813
14.47293157291302,14.179606978225546,NA,NA,NA,NA,NA,NA,13.950138708032874,14.092646333246343,14.47582254375137,14.786469517246577,13.689731097003431,14.278065220664995,14.135212092656882,13.764902691974054,15.983869767646233,14.105834783470144
12.97934664674134,13.095562412026714,13.090840154735451,13.121585237453159,12.941533326536886,12.82350737401194,12.747687807765493,13.49957327580128,12.750403974664815,13.80802154988451,12.44239775180469,13.148994841182125,12.767083986289219,13.23459463661368,13.29659152988381,11.912034322113048,13.983669292817359,13.030753408587085
14.395859056655471,13.502064266220259,14.267167335488324,13.657392357528256,13.896450480035394,13.527374509630185,13.758584840939879,14.586800445005139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.96990253243746,11.317217081575963,11.788546826845685,11.205361631507433,11.337020236338105,11.536373970908425,12.191816308270337,11.802239868170268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.71135902510406,13.08831460894045,NA,NA,NA,NA,NA,NA,13.432448750118322,13.084556295998166,13.68512254267161,13.397219679300935,NA,NA,NA,NA,NA,NA
10.999808115531962,10.411941246029052,10.648015770539779,10.564180819172325,10.696299883264345,10.50422289606579,11.188020018168135,10.63450869747269,10.52663068224115,10.836192299322486,10.73552874709184,10.725146994466572,10.914456356116293,10.552330919862728,11.030710589925013,10.604787009321246,10.699695289391382,10.4332679200664
12.515412559565688,11.757587653470816,12.354892150867393,12.098987174500664,12.15006544005951,11.959809297753704,11.903241363651684,12.352005212276566,11.788757165514342,12.179504511877505,11.898280780867902,12.679457967813265,12.345081781854036,11.98295634560047,12.461336015662756,12.035412435058989,12.130320715129125,11.863893345804144
